iter	RMSE
6333	22569.28866
6334	22569.09647
6335	22568.45117
6336	22568.32793
6337	22568.13017
6338	22567.92926
6339	22567.72208
6340	22567.6186
6341	22566.96643
6342	22565.37356
6343	22563.50496
6344	22563.40326
6345	22563.29395
6346	22563.08682
6347	22562.88323
6348	22562.78142
6349	22562.37436
6350	22561.14406
6351	22561.03626
6352	22560.83595
6353	22560.68244
6354	22558.13834
6355	22557.92323
6356	22557.63357
6357	22557.00492
6358	22556.90369
6359	22556.79167
6360	22555.39143
6361	22555.28505
6362	22555.18252
6363	22555.06034
6364	22554.95317
6365	22554.82901
6366	22554.72678
6367	22554.61963
6368	22554.4277
6369	22553.52152
6370	22553.41066
6371	22553.2074
6372	22553.01541
6373	22552.81584
6374	22552.24188
6375	22549.52872
6376	22548.66039
6377	22548.45737
6378	22548.25081
6379	22546.52027
6380	22546.37011
6381	22546.26728
6382	22545.00348
6383	22542.39319
6384	22542.27702
6385	22542.08376
6386	22536.89871
6387	22536.68454
6388	22536.47869
6389	22536.28136
6390	22535.05926
6391	22534.77921
6392	22533.91751
6393	22533.07166
6394	22532.96611
6395	22532.85867
6396	22532.74884
6397	22532.08083
6398	22531.8781
6399	22531.23682
6400	22531.02305
6401	22530.91076
6402	22530.80328
6403	22530.61279
6404	22530.41079
6405	22530.3069
6406	22530.10572
6407	22529.91553
6408	22529.71727
6409	22527.43207
6410	22527.30774
6411	22527.20173
6412	22526.95702
6413	22526.76117
6414	22526.57013
6415	22526.36841
6416	22526.2638
6417	22526.15544
6418	22526.04744
6419	22525.48767
6420	22525.38606
6421	22525.18726
6422	22524.99606
6423	22524.57255
6424	22523.93248
6425	22523.73619
6426	22523.61196
6427	22523.41664
6428	22523.21814
6429	22520.53693
6430	22520.34088
6431	22520.23965
6432	22520.13311
6433	22516.83294
6434	22516.73104
6435	22515.81374
6436	22515.70589
6437	22515.58423
6438	22515.45085
6439	22515.34398
6440	22515.22234
6441	22514.94006
6442	22514.82905
6443	22513.61708
6444	22513.49564
6445	22513.30379
6446	22513.19688
6447	22513.08938
6448	22512.89918
6449	22512.79898
6450	22512.48646
6451	22512.26045
6452	22512.15555
6453	22509.94817
6454	22509.72523
6455	22509.60237
6456	22507.42862
6457	22507.2328
6458	22507.11801
6459	22501.93239
6460	22501.72783
6461	22501.52948
6462	22501.32916
6463	22501.12906
6464	22501.00814
6465	22499.21332
6466	22498.39496
6467	22496.60129
6468	22496.48058
6469	22496.3795
6470	22495.57115
6471	22494.75461
6472	22494.11596
6473	22493.91531
6474	22493.71472
6475	22493.40872
6476	22493.20792
6477	22492.35078
6478	22492.24802
6479	22492.03551
6480	22491.9296
6481	22486.63562
6482	22486.44783
6483	22484.20569
6484	22484.05394
6485	22483.95134
6486	22483.84449
6487	22483.74381
6488	22483.46669
6489	22483.18967
6490	22481.4047
6491	22481.20994
6492	22480.99758
6493	22480.87567
6494	22480.77173
6495	22480.48631
6496	22480.31972
6497	22480.19802
6498	22477.1517
6499	22477.04885
6500	22476.94602
6501	22476.75604
6502	22476.56153
6503	22476.25786
6504	22476.05383
6505	22475.93414
6506	22474.60875
6507	22474.4874
6508	22474.28336
6509	22473.99852
6510	22473.87926
6511	22473.69159
6512	22473.588
6513	22473.38925
6514	22473.2694
6515	22473.16404
6516	22470.5743
6517	22470.38343
6518	22470.27972
6519	22470.17667
6520	22468.55839
6521	22468.45468
6522	22468.35601
6523	22468.24826
6524	22468.04995
6525	22467.4128
6526	22467.31139
6527	22467.09986
6528	22464.0357
6529	22463.9221
6530	22463.28522
6531	22463.08572
6532	22462.88715
6533	22462.03116
6534	22461.91032
6535	22461.81198
6536	22461.70919
6537	22461.61093
6538	22456.26834
6539	22455.632
6540	22455.53389
6541	22454.9953
6542	22454.80415
6543	22454.70485
6544	22454.42141
6545	22453.86504
6546	22452.91846
6547	22452.8136
6548	22452.69449
6549	22452.59622
6550	22451.96086
6551	22451.76117
6552	22451.66007
6553	22451.5558
6554	22451.28799
6555	22451.08926
6556	22450.892
6557	22448.90455
6558	22448.79255
6559	22448.69164
6560	22448.58399
6561	22448.48629
6562	22448.35809
6563	22448.25394
6564	22448.15515
6565	22448.05631
6566	22447.94839
6567	22447.83884
6568	22447.19053
6569	22446.9879
6570	22441.93699
6571	22441.83631
6572	22439.36942
6573	22439.27157
6574	22438.63678
6575	22438.44634
6576	22438.16385
6577	22436.86045
6578	22436.76005
6579	22436.54565
6580	22436.44424
6581	22435.92409
6582	22435.80434
6583	22435.70541
6584	22435.51453
6585	22435.40926
6586	22435.30984
6587	22435.03643
6588	22433.85087
6589	22432.6484
6590	22432.53728
6591	22432.25533
6592	22432.04522
6593	22431.92775
6594	22431.82726
6595	22431.19391
6596	22431.09662
6597	22430.99262
6598	22430.88621
6599	22429.59764
6600	22429.49673
6601	22429.19476
6602	22429.08888
6603	22428.8929
6604	22428.79119
6605	22428.50343
6606	22428.38613
6607	22428.28245
6608	22428.16059
6609	22424.55425
6610	22424.45756
6611	22422.6953
6612	22420.20311
6613	22419.9827
6614	22419.88265
6615	22419.78282
6616	22419.68556
6617	22419.0679
6618	22418.96977
6619	22418.86642
6620	22414.56814
6621	22414.29574
6622	22413.63181
6623	22413.43402
6624	22413.3224
6625	22412.80316
6626	22412.68651
6627	22412.58301
6628	22412.48666
6629	22412.39024
6630	22412.28802
6631	22412.00722
6632	22411.80545
6633	22405.48932
6634	22402.47464
6635	22401.54225
6636	22401.26344
6637	22401.14273
6638	22399.21901
6639	22399.02235
6640	22398.92281
6641	22398.77952
6642	22398.58182
6643	22398.39358
6644	22398.28888
6645	22398.18845
6646	22398.09251
6647	22397.89836
6648	22395.39997
6649	22395.28411
6650	22395.09149
6651	22394.4601
6652	22394.344
6653	22394.24107
6654	22393.68793
6655	22393.49924
6656	22393.38337
6657	22393.26598
6658	22392.98836
6659	22391.69794
6660	22390.41005
6661	22390.30767
6662	22389.50116
6663	22386.47966
6664	22386.29158
6665	22385.81291
6666	22385.70916
6667	22385.61103
6668	22385.41583
6669	22385.29815
6670	22385.08607
6671	22384.86534
6672	22384.76194
6673	22384.66027
6674	22384.56146
6675	22384.38599
6676	22384.28324
6677	22382.55757
6678	22382.357
6679	22382.25075
6680	22382.09128
6681	22380.69716
6682	22380.60122
6683	22380.40995
6684	22380.31106
6685	22380.10278
6686	22379.90775
6687	22379.72203
6688	22379.62636
6689	22378.99733
6690	22378.34257
6691	22377.70835
6692	22377.50066
6693	22377.39558
6694	22377.29343
6695	22377.19268
6696	22377.0423
6697	22376.94699
6698	22376.43803
6699	22375.63506
6700	22375.41513
6701	22375.30132
6702	22374.48441
6703	22369.69078
6704	22369.57547
6705	22369.36772
6706	22369.10447
6707	22368.99366
6708	22368.87472
6709	22368.05213
6710	22367.95688
6711	22367.30438
6712	22367.20396
6713	22365.86808
6714	22364.53538
6715	22364.34466
6716	22364.22418
6717	22363.95515
6718	22363.76945
6719	22363.58262
6720	22363.37566
6721	22363.27274
6722	22363.17114
6723	22363.07263
6724	22362.06608
6725	22361.88149
6726	22361.77538
6727	22361.67851
6728	22361.47929
6729	22359.00817
6730	22358.89329
6731	22357.3862
6732	22357.09019
6733	22356.70926
6734	22356.44095
6735	22356.34485
6736	22356.25013
6737	22356.14549
6738	22355.87082
6739	22355.67908
6740	22353.41607
6741	22353.30158
6742	22353.20378
6743	22350.67313
6744	22350.48652
6745	22350.39014
6746	22350.2004
6747	22350.08164
6748	22349.98259
6749	22349.79294
6750	22349.60783
6751	22349.49278
6752	22349.38923
6753	22349.29118
6754	22349.19085
6755	22349.08366
6756	22348.98836
6757	22348.87363
6758	22348.76599
6759	22348.11433
6760	22348.01607
6761	22346.11518
6762	22346.02091
6763	22345.90562
6764	22345.6381
6765	22345.37067
6766	22345.26969
6767	22345.17069
6768	22345.07317
6769	22344.97758
6770	22344.3464
6771	22344.25101
6772	22341.40663
6773	22341.29681
6774	22340.671
6775	22340.55334
6776	22340.35906
6777	22340.08295
6778	22336.88713
6779	22336.04301
6780	22334.6739
6781	22334.39794
6782	22334.29966
6783	22334.17526
6784	22334.07821
6785	22333.11549
6786	22332.99761
6787	22332.88254
6788	22332.78768
6789	22332.6895
6790	22332.57615
6791	22332.48086
6792	22332.37897
6793	22331.16179
6794	22329.0483
6795	22328.85785
6796	22328.74362
6797	22327.42052
6798	22327.32056
6799	22322.40309
6800	22321.77855
6801	22321.66389
6802	22320.68838
6803	22320.586
6804	22320.35258
6805	22320.1669
6806	22319.33502
6807	22319.24
6808	22319.12259
6809	22319.02742
6810	22315.11973
6811	22315.0184
6812	22314.82481
6813	22314.55887
6814	22313.71983
6815	22313.60256
6816	22313.46081
6817	22313.36714
6818	22313.2537
6819	22312.33075
6820	22312.23604
6821	22309.27016
6822	22309.00447
6823	22308.91095
6824	22308.8104
6825	22307.0615
6826	22306.96191
6827	22306.85944
6828	22306.59386
6829	22306.49367
6830	22305.49704
6831	22304.36033
6832	22303.75244
6833	22303.5652
6834	22303.05706
6835	22302.77294
6836	22302.65758
6837	22302.55752
6838	22302.44458
6839	22302.34516
6840	22301.0256
6841	22300.24167
6842	22300.14163
6843	22300.04422
6844	22298.78352
6845	22298.68398
6846	22295.74862
6847	22292.75657
6848	22292.13459
6849	22291.94644
6850	22290.42163
6851	22289.63432
6852	22289.51768
6853	22288.21358
6854	22288.01635
6855	22287.81149
6856	22287.71392
6857	22287.61334
6858	22287.51915
6859	22287.41455
6860	22287.31831
6861	22287.12639
6862	22287.01437
6863	22286.92155
6864	22286.13629
6865	22286.02428
6866	22285.93163
6867	22285.73477
6868	22285.55677
6869	22285.20771
6870	22285.09886
6871	22284.61919
6872	22284.42373
6873	22284.23199
6874	22283.96822
6875	22283.68469
6876	22283.57141
6877	22283.45454
6878	22283.34941
6879	22282.52332
6880	22282.43049
6881	22281.12513
6882	22280.92897
6883	22280.81755
6884	22280.55005
6885	22280.3457
6886	22280.13037
6887	22279.95286
6888	22279.85325
6889	22279.73934
6890	22279.11939
6891	22279.02704
6892	22278.84252
6893	22278.74357
6894	22278.48049
6895	22278.2175
6896	22277.43172
6897	22277.2286
6898	22277.13668
6899	22275.46397
6900	22275.19089
6901	22273.00108
6902	22272.77421
6903	22272.58626
6904	22272.49395
6905	22272.18869
6906	22271.90636
6907	22271.7947
6908	22271.45355
6909	22271.35548
6910	22271.2601
6911	22271.16046
6912	22271.06002
6913	22270.96656
6914	22270.87095
6915	22270.06663
6916	22269.9743
6917	22269.87864
6918	22269.60697
6919	22269.42414
6920	22264.76093
6921	22264.66207
6922	22264.05949
6923	22263.94907
6924	22263.85609
6925	22263.74557
6926	22263.63522
6927	22263.37301
6928	22263.26117
6929	22258.9513
6930	22258.85999
6931	22258.58863
6932	22257.62294
6933	22257.5262
6934	22257.41038
6935	22257.22818
6936	22257.1283
6937	22257.03693
6938	22256.93988
6939	22256.6688
6940	22255.44404
6941	22253.99329
6942	22253.89755
6943	22253.80415
6944	22253.70461
6945	22253.60931
6946	22253.50518
6947	22252.90167
6948	22252.81028
6949	22251.51362
6950	22251.37531
6951	22251.09131
6952	22250.99097
6953	22250.89969
6954	22249.6541
6955	22249.561
6956	22249.46819
6957	22249.09876
6958	22248.91689
6959	22248.82144
6960	22248.72489
6961	22244.98803
6962	22244.89127
6963	22243.70451
6964	22243.59425
6965	22243.01677
6966	22241.72248
6967	22237.35641
6968	22237.25077
6969	22237.1361
6970	22236.66674
6971	22235.224
6972	22235.03576
6973	22234.93277
6974	22234.67214
6975	22234.56284
6976	22232.06119
6977	22231.96988
6978	22231.7809
6979	22231.58597
6980	22230.76686
6981	22230.57966
6982	22230.39432
6983	22230.28328
6984	22229.74155
6985	22229.12568
6986	22227.84373
6987	22227.66805
6988	22227.5572
6989	22227.4464
6990	22227.26195
6991	22227.06736
6992	22226.97347
6993	22226.86428
6994	22226.76537
6995	22226.14992
6996	22226.03829
6997	22225.9426
6998	22225.84952
6999	22225.75259
7000	22225.66206
7001	22223.82721
7002	22223.68933
7003	22222.91161
7004	22219.77943
7005	22219.67043
7006	22219.1294
7007	22218.7893
7008	22218.65473
7009	22218.32013
7010	22218.12586
7011	22217.51124
7012	22217.30952
7013	22217.203
7014	22216.01171
7015	22215.39299
7016	22214.81919
7017	22214.72551
7018	22214.45744
7019	22214.36258
7020	22214.27174
7021	22214.16279
7022	22214.07272
7023	22213.80127
7024	22213.20276
7025	22213.01328
7026	22212.90441
7027	22212.81087
7028	22212.72039
7029	22207.84158
7030	22207.74281
7031	22207.63359
7032	22207.52007
7033	22207.33138
7034	22207.23784
7035	22206.13398
7036	22205.56123
7037	22204.94609
7038	22204.85476
7039	22204.76161
7040	22204.14873
7041	22203.9649
7042	22203.78424
7043	22203.65021
7044	22202.97955
7045	22198.38865
7046	22198.1259
7047	22195.65653
7048	22195.56082
7049	22191.16422
7050	22191.05364
7051	22190.94311
7052	22190.68545
7053	22190.575
7054	22190.47884
7055	22190.38035
7056	22190.12283
7057	22189.93498
7058	22189.82894
7059	22189.73186
7060	22189.46534
7061	22184.77777
7062	22181.30188
7063	22181.10134
7064	22181.00989
7065	22180.238
7066	22180.04526
7067	22179.86063
7068	22177.86689
7069	22177.67886
7070	22177.58744
7071	22177.41547
7072	22177.24497
7073	22172.53415
7074	22172.43751
7075	22172.27029
7076	22172.17446
7077	22171.9082
7078	22171.69783
7079	22170.79503
7080	22170.61653
7081	22166.09937
7082	22166.00034
7083	22165.90144
7084	22165.30528
7085	22164.70947
7086	22164.6135
7087	22160.15688
7088	22160.06036
7089	22158.37676
7090	22158.28754
7091	22158.19202
7092	22158.00457
7093	22157.90521
7094	22157.81443
7095	22157.27696
7096	22154.89525
7097	22154.71704
7098	22154.62474
7099	22154.53276
7100	22154.34102
7101	22152.05439
7102	22151.77523
7103	22151.68572
7104	22151.1941
7105	22151.08463
7106	22150.97521
7107	22150.86743
7108	22150.77114
7109	22150.57076
7110	22150.37116
7111	22147.80048
7112	22146.7122
7113	22146.61653
7114	22143.97607
7115	22143.86769
7116	22139.83652
7117	22139.72724
7118	22139.63425
7119	22139.54494
7120	22139.36482
7121	22139.27437
7122	22139.08271
7123	22136.30477
7124	22135.69406
7125	22135.49401
7126	22135.40498
7127	22135.29573
7128	22135.19464
7129	22135.00782
7130	22133.02092
7131	22132.92006
7132	22132.7844
7133	22129.84427
7134	22129.64133
7135	22129.47054
7136	22129.27901
7137	22129.11444
7138	22129.02584
7139	22128.91661
7140	22127.84501
7141	22127.58064
7142	22127.48795
7143	22127.39021
7144	22127.01743
7145	22126.90572
7146	22126.77077
7147	22126.58421
7148	22126.39764
7149	22126.2825
7150	22126.10542
7151	22126.01701
7152	22125.48109
7153	22125.39081
7154	22125.28188
7155	22125.18672
7156	22125.00489
7157	22124.91317
7158	22124.82475
7159	22124.63906
7160	22124.54262
7161	22124.43405
7162	22124.34171
7163	22124.23481
7164	22124.12675
7165	22123.99059
7166	22123.87866
7167	22123.78024
7168	22123.68647
7169	22119.25643
7170	22117.94909
7171	22117.33977
7172	22117.16031
7173	22117.06595
7174	22116.95472
7175	22116.77905
7176	22116.67233
7177	22116.48624
7178	22114.65504
7179	22114.15921
7180	22112.52458
7181	22112.43203
7182	22112.17444
7183	22112.07407
7184	22111.88434
7185	22111.70249
7186	22111.60583
7187	22111.49853
7188	22111.39244
7189	22111.12907
7190	22110.83952
7191	22110.6535
7192	22110.54762
7193	22108.14275
7194	22105.82983
7195	22104.18482
7196	22104.07727
7197	22103.9893
7198	22103.81079
7199	22103.71413
7200	22103.43677
7201	22103.34339
7202	22103.25479
7203	22103.16392
7204	22102.59607
7205	22102.50668
7206	22101.72306
7207	22101.54172
7208	22101.34346
7209	22101.23681
7210	22101.06572
7211	22100.9731
7212	22100.88416
7213	22100.7968
7214	22100.70327
7215	22100.5121
7216	22100.05277
7217	22099.10976
7218	22098.29941
7219	22098.12059
7220	22098.01299
7221	22097.83194
7222	22095.60892
7223	22095.42355
7224	22095.25274
7225	22095.15324
7226	22095.05886
7227	22094.88207
7228	22093.43862
7229	22092.65801
7230	22091.05664
7231	22090.88392
7232	22090.79095
7233	22090.70039
7234	22090.52
7235	22090.25795
7236	22090.15229
7237	22088.85679
7238	22088.65899
7239	22083.88964
7240	22083.80219
7241	22083.71517
7242	22083.51756
7243	22082.91066
7244	22082.74698
7245	22082.65677
7246	22082.19896
7247	22082.09383
7248	22082.0066
7249	22081.447
7250	22081.35332
7251	22081.25743
7252	22081.15612
7253	22081.06907
7254	22078.67586
7255	22078.56972
7256	22078.27541
7257	22076.54042
7258	22076.44174
7259	22076.16648
7260	22076.07334
7261	22075.89283
7262	22074.09024
7263	22073.17479
7264	22073.07774
7265	22072.97054
7266	22072.79009
7267	22072.6771
7268	22072.57231
7269	22072.48561
7270	22072.22447
7271	22071.7687
7272	22071.5842
7273	22069.22695
7274	22069.05164
7275	22068.9555
7276	22068.86882
7277	22068.69609
7278	22067.26113
7279	22067.15579
7280	22063.24848
7281	22063.16063
7282	22060.13119
7283	22059.93192
7284	22059.84135
7285	22059.75484
7286	22059.66859
7287	22059.56304
7288	22058.71441
7289	22058.60921
7290	22058.42536
7291	22058.22881
7292	22057.39067
7293	22057.30289
7294	22056.69754
7295	22056.60987
7296	22056.5036
7297	22056.41421
7298	22056.22537
7299	22056.13657
7300	22055.95739
7301	22055.85281
7302	22055.69318
7303	22055.50034
7304	22055.41267
7305	22055.30587
7306	22052.45597
7307	22051.72762
7308	22051.55608
7309	22050.66559
7310	22050.4886
7311	22050.30938
7312	22050.05346
7313	22049.11761
7314	22047.64768
7315	22047.04477
7316	22046.71666
7317	22046.61147
7318	22044.96345
7319	22044.87439
7320	22044.60987
7321	22044.51185
7322	22042.71909
7323	22041.99107
7324	22041.81202
7325	22041.62463
7326	22041.42889
7327	22041.24992
7328	22040.10819
7329	22040.02161
7330	22039.44087
7331	22039.10819
7332	22038.49905
7333	22037.72716
7334	22037.62894
7335	22037.52917
7336	22037.33378
7337	22037.16004
7338	22037.07431
7339	22036.98547
7340	22036.88182
7341	22036.77608
7342	22034.99658
7343	22034.90381
7344	22034.72549
7345	22034.61938
7346	22034.51393
7347	22034.40901
7348	22034.31719
7349	22034.13857
7350	22033.77079
7351	22033.68022
7352	22033.52208
7353	22032.84519
7354	22032.75787
7355	22032.58458
7356	22032.49324
7357	22031.90766
7358	22031.79682
7359	22031.71125
7360	22031.62566
7361	22031.52097
7362	22030.72749
7363	22030.5959
7364	22027.45076
7365	22027.27632
7366	22027.17865
7367	22026.34137
7368	22025.89072
7369	22025.68673
7370	22023.51664
7371	22023.40994
7372	22023.23573
7373	22022.47666
7374	22022.38445
7375	22022.29937
7376	22021.76974
7377	22021.30531
7378	22021.12968
7379	22020.94793
7380	22020.85431
7381	22020.76927
7382	22020.16912
7383	22019.41197
7384	22019.15449
7385	22019.06951
7386	22018.38045
7387	22018.13264
7388	22017.56552
7389	22017.37123
7390	22017.27429
7391	22017.18039
7392	22017.07734
7393	22016.47794
7394	22016.31181
7395	22015.71656
7396	22013.94722
7397	22011.34471
7398	22011.25385
7399	22011.16204
7400	22010.98449
7401	22010.88159
7402	22009.06553
7403	22006.79328
7404	22006.70571
7405	22006.25308
7406	22005.92442
7407	22005.83889
7408	22005.75425
7409	22005.66791
7410	22005.06893
7411	22004.96647
7412	22004.78926
7413	22004.60801
7414	22004.50436
7415	22004.40119
7416	22004.3133
7417	22004.12644
7418	22003.32957
7419	22003.24343
7420	22003.13387
7421	22002.95275
7422	22002.84728
7423	22000.68046
7424	21999.83143
7425	21999.7293
7426	21999.64447
7427	21998.23779
7428	21998.14412
7429	21998.05615
7430	21997.9539
7431	21997.86924
7432	21997.78302
7433	21995.91824
7434	21994.16382
7435	21990.70479
7436	21990.61887
7437	21989.02349
7438	21987.6414
7439	21984.31318
7440	21984.22852
7441	21984.0251
7442	21983.31131
7443	21983.06429
7444	21981.84849
7445	21980.16028
7446	21980.05799
7447	21978.82151
7448	21977.94041
7449	21977.85275
7450	21977.6134
7451	21976.69985
7452	21976.37199
7453	21976.28619
7454	21975.75938
7455	21975.67362
7456	21975.58972
7457	21975.50396
7458	21974.75648
7459	21974.5841
7460	21974.49411
7461	21974.40332
7462	21974.31873
7463	21974.23106
7464	21974.056
7465	21973.9535
7466	21973.32502
7467	21972.53697
7468	21972.35
7469	21972.1778
7470	21972.08846
7471	21971.98601
7472	21971.90233
7473	21971.37612
7474	21970.36591
7475	21970.18556
7476	21968.62875
7477	21968.53568
7478	21968.44765
7479	21968.18991
7480	21963.10614
7481	21963.01651
7482	21962.42167
7483	21962.05934
7484	21961.46514
7485	21958.49005
7486	21958.23114
7487	21954.09703
7488	21953.85224
7489	21953.75
7490	21953.64913
7491	21952.12022
7492	21951.94053
7493	21951.85708
7494	21951.75522
7495	21951.6654
7496	21951.57853
7497	21951.40705
7498	21951.21435
7499	21950.14102
7500	21947.28743
7501	21946.68719
7502	21945.94461
7503	21945.84235
7504	21945.00164
7505	21944.90015
7506	21944.81591
7507	21944.64112
7508	21943.96042
7509	21943.87689
7510	21943.79162
7511	21943.62981
7512	21943.44514
7513	21943.36135
7514	21943.27188
7515	21943.17931
7516	21942.92903
7517	21942.68547
7518	21942.60084
7519	21942.51717
7520	21942.43328
7521	21942.3418
7522	21941.63138
7523	21941.53897
7524	21941.28514
7525	21941.20041
7526	21941.11592
7527	21940.19276
7528	21940.10515
7529	21940.01548
7530	21939.93223
7531	21939.84463
7532	21939.76113
7533	21939.3022
7534	21938.71034
7535	21938.62284
7536	21938.5384
7537	21938.36851
7538	21938.12841
7539	21938.03323
7540	21937.85517
7541	21937.61256
7542	21934.78885
7543	21934.69531
7544	21934.59442
7545	21934.41642
7546	21934.24265
7547	21933.76245
7548	21932.24614
7549	21932.05098
7550	21931.96394
7551	21930.96651
7552	21930.88071
7553	21930.78732
7554	21928.5122
7555	21927.60763
7556	21927.52496
7557	21927.43858
7558	21923.16481
7559	21920.89155
7560	21920.73188
7561	21919.91546
7562	21919.66363
7563	21919.49041
7564	21919.27265
7565	21916.40923
7566	21915.51063
7567	21915.33689
7568	21914.71733
7569	21914.53417
7570	21914.4341
7571	21914.33423
7572	21912.76401
7573	21912.57339
7574	21912.28891
7575	21912.18844
7576	21912.09953
7577	21910.88994
7578	21910.71634
7579	21910.62565
7580	21910.53742
7581	21908.6558
7582	21908.06664
7583	21907.96565
7584	21907.8651
7585	21907.76519
7586	21907.61435
7587	21907.37319
7588	21907.19837
7589	21907.10898
7590	21907.01768
7591	21906.84429
7592	21906.67857
7593	21906.57787
7594	21906.1383
7595	21906.05078
7596	21905.96544
7597	21905.86481
7598	21905.78122
7599	21905.60783
7600	21904.82885
7601	21904.72829
7602	21903.95539
7603	21903.85178
7604	21903.75205
7605	21903.66861
7606	21901.95182
7607	21901.70105
7608	21901.6179
7609	21901.5142
7610	21901.4254
7611	21901.06788
7612	21897.72261
7613	21894.03472
7614	21893.93212
7615	21893.68198
7616	21893.58288
7617	21893.33284
7618	21893.16019
7619	21893.05772
7620	21892.96923
7621	21892.87952
7622	21892.79745
7623	21892.6079
7624	21892.50877
7625	21892.42028
7626	21892.2962
7627	21892.21253
7628	21892.1092
7629	21892.01529
7630	21891.92677
7631	21891.84185
7632	21891.75806
7633	21890.19176
7634	21890.10693
7635	21890.01871
7636	21889.93661
7637	21889.85508
7638	21887.61429
7639	21887.53244
7640	21884.86257
7641	21884.77131
7642	21884.60132
7643	21883.09832
7644	21880.50524
7645	21880.41817
7646	21880.3254
7647	21880.24392
7648	21880.04669
7649	21879.9575
7650	21879.08526
7651	21878.38227
7652	21877.5776
7653	21874.64835
7654	21874.46263
7655	21874.37745
7656	21874.27713
7657	21874.19588
7658	21874.11154
7659	21873.94281
7660	21873.85765
7661	21873.77183
7662	21873.68503
7663	21872.9372
7664	21872.77097
7665	21872.59397
7666	21872.50725
7667	21872.32183
7668	21872.22105
7669	21871.04459
7670	21870.95732
7671	21868.70891
7672	21868.39053
7673	21868.30377
7674	21868.2192
7675	21868.04846
7676	21867.89216
7677	21867.81114
7678	21867.65082
7679	21867.56539
7680	21867.47758
7681	21866.28251
7682	21863.53796
7683	21863.38014
7684	21863.29254
7685	21863.19224
7686	21863.10578
7687	21863.01586
7688	21862.43313
7689	21862.34296
7690	21861.15092
7691	21860.97567
7692	21860.89055
7693	21859.84646
7694	21859.65817
7695	21859.41259
7696	21859.32583
7697	21859.23579
7698	21859.15457
7699	21858.58639
7700	21857.29189
7701	21857.19192
7702	21857.10817
7703	21856.93149
7704	21856.84504
7705	21855.63538
7706	21855.44731
7707	21855.34773
7708	21855.26708
7709	21855.18101
7710	21855.09231
7711	21854.32859
7712	21853.69179
7713	21850.82603
7714	21850.25281
7715	21849.64336
7716	21847.37971
7717	21846.6985
7718	21846.60935
7719	21846.16966
7720	21841.96363
7721	21841.87417
7722	21841.70618
7723	21841.27371
7724	21841.10573
7725	21837.16104
7726	21837.06719
7727	21836.30986
7728	21836.14719
7729	21835.54116
7730	21835.44223
7731	21835.34486
7732	21833.18977
7733	21833.02402
7734	21832.9407
7735	21832.17383
7736	21831.99399
7737	21830.58452
7738	21830.48714
7739	21830.24065
7740	21830.00434
7741	21829.91193
7742	21829.82916
7743	21827.17502
7744	21827.00937
7745	21826.91037
7746	21824.92341
7747	21824.58555
7748	21823.40028
7749	21823.31544
7750	21823.2218
7751	21822.46916
7752	21822.38907
7753	21822.22698
7754	21822.05781
7755	21821.89574
7756	21820.79241
7757	21820.69162
7758	21819.53527
7759	21816.39574
7760	21812.1837
7761	21811.50192
7762	21811.41141
7763	21811.32953
7764	21811.2317
7765	21811.03748
7766	21810.94638
7767	21810.84637
7768	21810.76601
7769	21810.58703
7770	21810.13941
7771	21809.27926
7772	21809.19782
7773	21809.00377
7774	21808.92202
7775	21808.84217
7776	21805.03128
7777	21804.93194
7778	21800.07336
7779	21799.7968
7780	21799.61208
7781	21799.42547
7782	21799.34581
7783	21797.80519
7784	21797.22379
7785	21796.75298
7786	21796.67314
7787	21796.46713
7788	21795.28876
7789	21795.18988
7790	21794.04057
7791	21793.4601
7792	21793.37299
7793	21793.28229
7794	21793.18417
7795	21793.00542
7796	21792.90513
7797	21792.66684
7798	21792.04242
7799	21790.8726
7800	21790.77252
7801	21790.68459
7802	21790.59952
7803	21790.00133
7804	21789.81797
7805	21788.96473
7806	21788.81099
7807	21788.55702
7808	21787.86777
7809	21787.70618
7810	21784.88179
7811	21784.72127
7812	21784.64082
7813	21783.46892
7814	21782.87447
7815	21782.70214
7816	21781.56159
7817	21781.48015
7818	21779.91897
7819	21779.83965
7820	21778.6733
7821	21778.59098
7822	21776.84132
7823	21776.76063
7824	21776.03825
7825	21775.95149
7826	21775.78739
7827	21775.60904
7828	21775.40415
7829	21775.16037
7830	21771.33929
7831	21771.20669
7832	21771.08049
7833	21768.05331
7834	21767.47903
7835	21767.31037
7836	21764.78554
7837	21764.70209
7838	21764.62292
7839	21764.52724
7840	21764.44096
7841	21764.34495
7842	21764.25706
7843	21763.70357
7844	21763.61866
7845	21763.53791
7846	21762.64676
7847	21762.54996
7848	21761.38798
7849	21761.30197
7850	21759.24738
7851	21758.50885
7852	21757.93526
7853	21757.83969
7854	21755.25651
7855	21753.00288
7856	21752.26798
7857	21750.60051
7858	21749.86059
7859	21749.76152
7860	21749.67704
7861	21747.25964
7862	21747.1751
7863	21745.99639
7864	21745.91149
7865	21745.82363
7866	21744.81508
7867	21744.62999
7868	21744.46495
7869	21744.38316
7870	21744.30096
7871	21744.20047
7872	21743.95777
7873	21743.86125
7874	21743.28505
7875	21743.10025
7876	21742.38942
7877	21741.23655
7878	21737.01092
7879	21736.92582
7880	21736.84427
7881	21736.4894
7882	21736.32629
7883	21734.85073
7884	21734.33736
7885	21732.85455
7886	21732.77192
7887	21732.18468
7888	21732.10304
